Brand,Model,Variant,Year,Milage,Manual_Automatic,Price_rating,Price
porsche,Porsche 911,Turbo Coupe,2018,24 000,Automatic,No Rating,R 2 850 000
porsche,Porsche Macan,Macan,2020,93 533,Automatic,Fair Price,R 799 900
porsche,Porsche Cayenne,Turbo GT,2024,25 900,Automatic,No Rating,R 4 185 000
porsche,Porsche Macan,S,2023,31 500,Automatic,No Rating,R 1 655 000
porsche,Porsche Macan,GTS,2021,35 300,Automatic,No Rating,R 1 515 000
porsche,Porsche Macan,Macan,2021,67 100,Automatic,Fair Price,R 1 065 000
porsche,Porsche Cayenne,GTS,2016,140 500,Automatic,Fair Price,R 715 000
porsche,Porsche 911,Carrera Coupe,2025,9 000,Automatic,No Rating,R 2 695 000
porsche,Porsche Cayenne,GTS,2023,18 900,Automatic,Great Price,R 2 047 500
porsche,Porsche 911,Turbo S Cabriolet,2015,28 000,Automatic,No Rating,R 2 999 900
porsche,,,,,,Great Price,
porsche,,,,,,Great Price,
porsche,,,,,,Low Price,
porsche,Porsche Cayenne,GTS,2016,159 000,Automatic,Fair Price,R 699 900
porsche,Porsche Cayenne,Cayenne,2019,70 000,Automatic,Fair Price,R 1 009 950
porsche,Porsche 911,Turbo S Coupe,2024,12 000,Automatic,No Rating,R 5 699 995
porsche,ined,,unde,,,,
porsche,Porsche Cayenne,GTS,2022,76 500,Automatic,Fair Price,R 1 695 000
porsche,Porsche Cayenne,S,2019,97 000,Automatic,Fair Price,R 1 045 000
porsche,Porsche 718 Boxster,S Auto,2017,32 798,Automatic,High Price,R 1 149 900
porsche,Porsche 911,Carrera Coupe Auto,2017,78 000,Automatic,High Price,R 1 449 900
porsche,Porsche Cayenne,GTS,2016,77 210,Automatic,Fair Price,R 794 990
porsche,Porsche Macan,GTS,2025,20 200,Automatic,Fair Price,R 1 965 000
porsche,Porsche Cayenne,GTS,2021,49 900,Automatic,Fair Price,R 1 765 000
porsche,Porsche 911,Carrera Coupe,2025,1 000,Automatic,No Rating,R 2 845 000
porsche,Porsche Cayenne,GTS,2023,19 700,Automatic,Fair Price,R 2 245 000
porsche,Porsche Cayenne,Cayenne,2019,83 500,Automatic,Fair Price,R 995 000
porsche,Porsche Cayenne,Turbo GT,2022,65 000,Automatic,No Rating,R 3 299 999
porsche,Porsche Panamera,4 Sport Turismo,2018,74 000,Automatic,No Rating,R 1 199 900
porsche,,,,,,Fair Price,
porsche,,,,,,Fair Price,
porsche,,,,,,Fair Price,
porsche,Porsche Cayenne,GTS,2016,159 000,Automatic,Fair Price,R 699 900
porsche,Porsche Cayenne,GTS Coupe,2021,71 000,Automatic,Fair Price,R 1 785 000
porsche,Porsche Cayenne,Cayenne,2019,70 000,Automatic,Fair Price,R 1 009 950
porsche,Porsche Macan,Macan,2019,58 750,Automatic,Great Price,R 779 950
porsche,Porsche 911,Turbo S Coupe,2024,12 000,Automatic,No Rating,R 5 699 995
porsche,Porsche Cayenne,GTS,2022,76 500,Automatic,Fair Price,R 1 695 000
porsche,Porsche Cayenne,S,2019,97 000,Automatic,Fair Price,R 1 045 000
porsche,Porsche 718 Boxster,S Auto,2017,32 798,Automatic,High Price,R 1 149 900
porsche,Porsche 911,Carrera Coupe Auto,2017,78 000,Automatic,High Price,R 1 449 900
porsche,Porsche Cayenne,GTS,2016,77 210,Automatic,Fair Price,R 794 990
porsche,,,,,,High Price,
porsche,,,,,,Fair Price,
porsche,,,,,,Fair Price,
porsche,Porsche Macan,GTS,2025,20 200,Automatic,Fair Price,R 1 965 000
porsche,Porsche Cayenne,GTS,2021,49 900,Automatic,Fair Price,R 1 765 000
porsche,Porsche 911,Carrera Coupe,2025,1 000,Automatic,No Rating,R 2 845 000
porsche,Porsche Cayenne,GTS,2023,19 700,Automatic,Fair Price,R 2 245 000
porsche,Porsche Cayenne,Cayenne,2019,83 500,Automatic,Fair Price,R 995 000
porsche,Porsche Cayenne,Turbo GT,2022,65 000,Automatic,No Rating,R 3 299 999
porsche,Porsche Macan,S Diesel,2017,115 500,Automatic,Great Price,R 599 999
porsche,Porsche Cayenne,GTS,2022,43 800,Automatic,Fair Price,R 1 895 000
porsche,Porsche Panamera,Diesel Edition,2015,64 998,Automatic,No Rating,R 649 950
porsche,Porsche Macan,Turbo,2016,41 400,Automatic,No Rating,R 975 000
porsche,Porsche Macan,Turbo,2021,71 300,Automatic,No Rating,R 1 485 000
porsche,ined,,unde,,,,
porsche,Porsche Cayenne,S,2019,80 000,Automatic,Great Price,R 999 999
porsche,Porsche Cayenne,GTS,2022,39 950,Automatic,Great Price,R 1 799 000
porsche,Porsche 911,Carrera S,2020,43 968,Manual,No Rating,R 2 399 995
porsche,Porsche Cayenne,Coupe,2020,31 000,Automatic,Fair Price,R 1 350 000
porsche,,,,,,No Rating,
porsche,,,,,,High Price,
porsche,,,,,,Great Price,
porsche,Porsche Cayenne,Turbo,2019,91 600,Automatic,Great Price,R 1 345 000
porsche,Porsche 911,Carrera GTS Coupe Auto,2015,87 000,Automatic,High Price,R 1 489 900
porsche,Porsche Cayenne,S,2019,63 500,Automatic,Fair Price,R 1 225 000
porsche,Porsche Macan,S,2016,149 786,Automatic,Great Price,R 449 990
porsche,Porsche Cayenne,GTS Coupe,2021,83 000,Automatic,Great Price,R 1 499 900
porsche,Porsche Cayenne,Turbo GT,2022,21 000,Automatic,No Rating,R 3 749 995
porsche,Porsche Cayenne,Turbo GT,2024,28 100,Automatic,No Rating,R 4 195 000
porsche,ined,,unde,,,,
porsche,Porsche 911,Carrera S Cabriolet,2019,51 000,Automatic,No Rating,R 2 599 995
porsche,Porsche Macan,S,2015,50 900,Automatic,High Price,R 799 000
porsche,Porsche Macan,Macan,2019,58 750,Automatic,Fair Price,R 819 950
porsche,,,,,,No Rating,
porsche,,,,,,Fair Price,
porsche,,,,,,No Rating,
porsche,Porsche Cayenne,Coupe,2022,24 800,Automatic,No Rating,R 1 399 999
porsche,Porsche Macan,S Diesel,2015,83 000,Automatic,Fair Price,R 599 950
porsche,Porsche 718 Boxster,718 Spyder Auto,2021,36 206,Automatic,No Rating,R 1 999 900
porsche,Porsche Cayenne,S Coupe,2024,22 000,Automatic,No Rating,R 2 399 999
porsche,Porsche Macan,GTS,2017,94 000,Automatic,Fair Price,R 899 950
porsche,Porsche Cayenne,GTS,2016,102 700,Automatic,Fair Price,R 795 000
porsche,Porsche Cayenne,GTS Coupe,2022,69 900,Automatic,Fair Price,R 1 795 000
porsche,Porsche Cayenne,Turbo GT,2024,34 300,Automatic,No Rating,R 4 165 000
porsche,Porsche Cayenne,Turbo GT,2022,36 000,Automatic,No Rating,R 3 395 000
porsche,Porsche Cayenne,GTS Coupe,2023,23 000,Automatic,Great Price,R 1 999 995
porsche,Porsche Cayenne,GTS,2020,46 800,Automatic,Fair Price,R 1 795 000
porsche,Porsche 911,Carrera S Coupe,2019,23 000,Automatic,Fair Price,R 2 299 999
porsche,Porsche Macan,T,2024,33 000,Automatic,No Rating,R 1 449 000
porsche,Porsche Cayenne,GTS,2021,44 000,Automatic,Fair Price,R 1 895 000
porsche,Porsche 911,Carrera GTS Coupe Auto,2015,31 000,Automatic,High Price,R 1 895 000
porsche,,,,,,Fair Price,
porsche,,,,,,Great Price,
porsche,,,,,,No Rating,
porsche,Porsche 911,Carrera 4S Coupe,2019,35 000,Automatic,Fair Price,R 2 599 995
porsche,Porsche 911,Carrera GTS Coupe Auto,2022,20 400,Automatic,Fair Price,R 3 085 000
porsche,Porsche Cayenne,GTS Coupe,2021,107 800,Automatic,Fair Price,R 1 495 000
